8.130419731140136719e+00,1.603229999542236328e+00,3.526439905166624644e+00
8.113109588623046875e+00,1.703439950942993164e+00,3.465440034866333008e+00
8.074080467224121094e+00,1.608950018882751465e+00,3.442820072174071822e+00
7.626200199127196377e+00,2.818670034408569336e+00,5.149360179901123047e+00
7.656270027160643643e+00,2.861469984054564986e+00,5.067409992218017578e+00
7.568540096282959873e+00,2.838380098342895508e+00,5.063330173492431641e+00
7.550690174102782315e+00,2.897279977798460582e+00,5.156199932098388672e+00
4.495160102844238281e+00,6.226329803466796875e+00,4.408969879150392401e+00
4.573959827423095703e+00,6.247960090637207031e+00,4.445310115814208984e+00
3.164129972457885742e+00,4.161200046539306641e+00,4.456500053405761719e+00
3.218430042266845703e+00,4.060520172119140625e+00,4.502900123596192294e+00
3.192500114440916636e+00,4.144979953765869141e+00,4.531529903411865234e+00
3.103310108184814453e+00,4.098480224609375000e+00,4.481450080871582031e+00
7.457890033721922940e+00,5.557169914245604359e-01,5.245289802551269531e+00
7.451879978179931641e+00,4.947150051593781073e-01,5.322840213775634766e+00
7.493639945983886719e+00,4.678080081939696711e-01,5.223549842834472656e+00
7.526860237121582031e+00,5.031499862670897327e-01,5.288259983062744141e+00
5.345320224761962002e+00,4.843780040740966797e+00,3.491770029067992720e+00
5.323140144348144531e+00,4.855519771575927734e+00,3.602459907531738281e+00
5.360129833221436435e+00,4.926949977874755859e+00,3.541929960250854492e+00
5.276569843292236328e+00,4.895150184631347656e+00,3.526400089263916016e+00
8.012470245361328125e+00,6.336390018463134766e+00,1.420379996299743652e+00
8.011940002441406250e+00,6.426089763641356534e+00,1.410799980163574219e+00
7.972479820251465732e+00,6.355450153350830078e+00,1.508309960365295410e+00
8.048330307006835938e+00,6.419300079345703125e+00,1.515879988670349121e+00
5.366000175476072442e+00,6.790500164031982422e+00,3.256079912185668945e+00
5.320049762725830078e+00,6.676849842071533203e+00,3.312989950180053711e+00
5.331449985504150391e+00,6.757559776306152344e+00,3.335350036621093750e+00
5.263599872589111328e+00,6.734980106353759766e+00,3.257479906082153320e+00
7.092989921569824219e+00,7.517650127410886007e+00,1.690400004386901855e+00
6.995460033416748047e+00,7.565100193023681641e+00,1.721840023994445801e+00
7.004759788513183594e+00,7.477190017700195312e+00,1.669610023498535156e+00
7.069029808044433594e+00,7.497719764709469992e+00,1.776739954948425293e+00
9.165519714355468750e+00,1.130259990692138672e+00,3.281080007553100586e+00
9.092069625854492188e+00,1.170040011405944824e+00,3.207829952239990234e+00
9.136119842529296875e+00,1.214149951934814453e+00,3.274770021438598189e+00
9.179690361022947442e+00,1.201069951057434082e+00,3.178499937057495117e+00
5.844339847564696377e+00,6.630200147628784180e-01,9.065170288085936390e-01
5.856299877166748047e+00,5.954560041427612305e-01,9.820269942283630371e-01
5.915349960327148438e+00,6.383969783782958984e-01,9.054549932479856178e-01
5.915969848632812500e+00,6.896520256996154785e-01,9.936029911041260876e-01
1.038259983062743963e+01,2.941309928894042969e+00,5.543210029602050781e+00
1.034850025177001953e+01,2.862659931182861328e+00,5.478199958801269531e+00
1.035219955444335938e+01,2.946870088577270508e+00,5.441820144653320312e+00
1.043210029602050781e+01,2.882440090179443803e+00,5.449629783630371094e+00
7.907420158386230469e+00,5.265989899635314941e-01,4.486269950866699219e+00
7.885789871215821201e+00,4.889169931411743164e-01,4.395500183105468750e+00
7.958330154418945312e+00,5.896999835968017578e-01,4.419579982757568359e+00
7.971889972686766690e+00,4.936650097370148260e-01,4.383870124816896308e+00
7.305059909820556641e+00,3.601639986038208008e+00,6.450099945068359375e+00
7.393720149993894708e+00,3.593349933624267578e+00,6.378489971160888672e+00
7.284729957580566406e+00,3.665420055389403853e+00,6.379700183868408203e+00
7.373320102691649502e+00,3.674190044403076172e+00,6.436180114746093750e+00
3.733710050582885742e+00,4.545489788055419922e+00,4.939119815826416016e+00
3.700220108032226562e+00,4.447350025177001953e+00,4.968629837036132812e+00
3.660470008850097656e+00,4.478859901428224433e+00,4.881619930267333984e+00
3.763989925384521484e+00,4.432929992675780362e+00,4.905350208282471591e+00
1.008390045166015625e+01,6.409490108489990234e+00,1.932199954986572044e+00
1.000129985809325994e+01,6.401539802551269531e+00,1.843750000000000000e+00
9.973790168762208808e+00,6.469319820404052734e+00,1.881680011749267578e+00
1.006830024719238281e+01,6.501110076904296875e+00,1.892079949378967285e+00
5.109119892120360440e+00,5.378980159759521484e+00,3.900190114974976030e+00
5.007219791412353516e+00,5.357520103454589844e+00,3.898430109024047852e+00
5.086309909820556641e+00,5.309989929199218750e+00,3.969690084457397017e+00
5.056139945983887607e+00,5.408040046691896308e+00,3.979160070419311968e+00
6.634250164031982422e+00,6.092889785766601562e+00,7.683229923248291016e+00
