node_id,activation_time_ms
3611,153.2702
3612,159.8766
3613,139.2101
3614,162.2063
3615,160.7551
3616,162.6006
3617,153.5508
3618,143.6418
3619,150.3786
3620,152.2540
3621,158.2605
3622,157.8406
3623,153.7341
3624,149.0864
3625,145.1098
3626,159.1188
3627,151.8979
3628,135.8386
3629,143.3138
3630,164.1130
3631,142.0099
3632,151.6222
3633,165.4847
3634,152.3132
3635,161.9800
3636,152.2782
3637,156.3761
3638,150.8395
3639,158.9305
3640,155.8651
3641,159.3650
3642,139.6651
3643,159.4046
3644,154.2490
3645,155.6704
3646,146.4383
3647,152.1227
3648,160.4588
3649,152.5611
3650,167.0800
3651,169.1894
3652,148.1212
3653,155.7718
3654,152.2458
3655,162.1063
3656,144.1309
3657,149.3750
3658,157.9568
3659,175.3683
3660,168.5638
3661,156.4425
3662,149.8838
3663,162.4517
3664,158.9506
3665,164.6736
3666,169.8979
3667,159.4606
3668,135.9812
3669,167.6680
3670,153.4376
3671,154.9280
3672,148.7525
3673,164.6624
3674,146.9153
3675,152.3426
3676,158.9573
3677,168.7148
3678,167.6926
3679,166.9289
3680,156.6122
3681,153.2305
3682,161.4681
3683,169.3012
3684,149.9630
3685,168.1627
3686,166.7906
3687,151.9290
3688,136.7290
3689,163.3601
3690,164.8423
3691,164.7174
3692,155.5926
3693,142.2955
3694,147.6093
3695,167.0733
3696,143.4924
3697,161.2196
3698,148.1107
3699,136.9412
3700,152.3650
3701,169.1819
3702,139.1360
3703,161.7347
3704,158.5317
3705,145.6569
3706,160.0830
3707,161.9212
3708,154.9791
3709,161.7446
3710,140.9528
3711,153.2311
3712,165.4638
3713,154.8805
3714,164.8704
3715,149.6735
3716,164.3221
3717,158.1020
3718,164.8720
3719,137.4774
3720,165.7027
3721,156.6620
3722,149.2710
3723,157.6717
3724,161.7519
3725,172.6325
3726,157.6638
3727,138.6199
3728,163.8173
3729,150.0718
3730,163.4429
3731,164.6703
3732,162.5492
3733,131.7122
3734,167.9753
3735,162.4893
3736,154.4705
3737,146.2487
3738,164.2644
3739,150.0772
3740,145.0353
3741,154.0758
3742,141.1759
3743,154.6067
3744,178.9379
3745,147.1907
3746,153.4697
3747,154.2190
3748,146.2984
3749,154.8094
3750,163.8822
3751,159.9535
3752,151.6293
3753,164.0934
3754,149.5174
3755,159.2624
3756,152.7534
3757,152.3623
3758,149.8494
3759,146.1516
3760,153.1795
3761,164.0166
3762,155.5605
3763,162.4948
3764,154.3583
3765,152.4980
3766,168.5552
3767,155.1551
3768,160.1262
3769,153.6581
3770,169.5376
3771,138.4956
3772,153.4297
3773,160.9517
3774,146.2949
3775,143.7321
3776,163.6052
3777,155.3813
3778,164.7598
3779,155.6744
3780,168.0346
3781,162.2635
3782,163.6963
3783,137.8254
3784,156.0254
3785,147.8752
3786,149.9071
3787,139.6793
3788,154.7313
3789,161.5043
3790,145.5543
3791,134.5567
3792,158.3355
3793,158.9218
3794,152.0338
3795,158.9314
3796,164.1444
3797,155.1465
3798,153.8453
3799,167.2082
3800,154.0541
3801,154.9084
3802,156.8541
3803,160.1106
3804,157.7271
3805,152.8725
3806,151.6795
3807,154.4614
3808,148.2117
3809,160.7004
3810,163.8676
3811,145.9679
3812,145.0742
3813,146.5618
3814,162.9279
3815,153.7925
3816,151.9510
3817,152.8428
3818,159.7609
3819,168.2130
3820,168.0555
3821,138.8530
3822,174.2138
3823,171.1612
3824,162.9619
3825,162.7078
3826,161.7696
3827,141.7630
3828,158.5585
3829,160.8754
3830,165.9562
3831,156.0080
3832,145.6657
3833,153.2203
3834,144.8202
3835,154.2036
3836,156.1471
3837,163.4902
3838,152.6275
3839,154.6243
3840,174.9158
3841,151.3139
3842,156.8290
3843,151.5461
3844,139.1424
3845,161.5950
3846,159.1386
3847,152.2765
3848,153.8209
3849,162.7660
3850,161.9910
3851,164.3666
3852,156.0968
3853,154.8734
3854,146.1596
3855,156.1933
3856,146.3810
3857,158.3110
3858,159.0522
3859,144.3046
3860,164.4354
3861,164.6419
3862,177.1536
3863,171.9994
3864,157.7406
3865,156.5605
3866,144.9533
3867,150.5038
3868,150.1122
3869,148.8354
3870,146.9697
3871,159.3035
3872,167.0377
3873,150.3733
3874,160.5516
3875,161.3411
3876,143.6835
3877,169.2326
3878,163.4892
3879,153.9765
3880,175.0797
3881,144.4162
3882,167.9472
3883,166.1554
3884,169.5483
3885,153.6280
3886,150.7253
3887,151.8187
3888,157.7468
3889,152.6854
3890,157.9365
3891,151.6557
3892,170.2559
3893,145.7724
3894,146.9099
3895,163.3654
3896,149.0214
3897,155.1779
3898,161.4015
3899,170.6751
3900,144.8939
3901,154.4418
3902,149.1589
3903,143.8360
3904,157.3413
3905,155.0715
3906,153.6621
3907,162.2370
3908,160.7357
3909,153.5141
3910,158.9430
3911,159.9885
3912,145.3967
3913,170.1508
3914,162.0219
3915,149.1269
3916,150.8368
3917,171.0557
3918,168.0389
3919,155.6321
3920,155.6042
3921,170.9610
3922,141.7166
3923,152.1220
3924,139.1432
3925,151.9270
3926,151.0561
3927,150.8715
3928,175.8920
3929,168.4818
3930,163.0175
3931,156.9509
3932,158.1251
3933,174.6486
3934,141.5084
3935,159.4594
3936,150.2736
3937,146.6381
3938,155.1476
3939,166.3969
3940,167.7291
3941,154.8485
3942,142.3735
3943,155.7286
3944,175.4435
3945,153.2931
3946,151.7634
3947,153.0627
3948,169.6782
3949,163.9745
3950,166.0733
3951,169.2783
3952,168.2838
3953,175.4125
3954,151.1850
3955,151.6974
3956,142.1599
3957,155.6271
3958,165.5675
3959,158.6371
3960,158.2545
3961,150.1482
3962,170.3347
3963,146.8809
3964,152.9952
3965,151.9365
3966,163.4048
3967,163.7304
3968,165.9361
3969,151.4889
3970,155.7426
3971,152.0407
3972,168.5310
3973,160.0062
3974,151.9203
3975,149.4700
3976,163.2167
3977,163.8850
3978,153.3696
3979,156.9387
3980,142.3400
3981,160.6757
3982,150.9381
3983,153.1574
3984,148.1123
3985,157.1754
3986,161.6852
3987,156.6740
3988,161.3009
3989,146.5513
3990,164.2424
3991,176.1632
3992,160.6374
3993,153.1461
3994,164.1652
3995,167.6841
3996,147.8666
3997,174.9452
3998,151.6551
3999,171.9248
4000,151.4331
4001,151.6382
4002,156.4258
4003,152.0668
4004,157.0735
4005,168.9469
4006,174.4865
4007,155.2800
4008,147.7637
4009,146.5436
4010,162.3604
4011,167.8993
4012,158.9974
4013,146.5723
4014,157.1248
4015,159.7043
4016,154.5574
4017,146.3336
4018,153.1357
4019,160.3777
4020,154.4489
4021,169.6190
4022,154.9024
4023,155.2777
4024,161.6977
4025,176.3552
4026,155.5560
4027,160.3283
4028,167.4208
4029,163.5009
4030,158.1620
4031,152.3008
4032,145.6142
4033,146.5038
4034,153.8147
4035,139.3168
4036,134.9509
4037,171.7938
4038,154.1448
4039,163.6686
4040,154.1363
4041,166.6708
4042,166.5214
4043,169.5912
4044,153.6645
4045,137.2000
4046,158.6186
4047,157.7346
4048,157.2212
4049,147.5150
4050,144.7062
4051,141.6857
4052,153.9308
4053,143.6545
4054,142.7320
4055,153.4357
4056,144.7420
4057,149.8580
4058,149.8916
4059,165.0718
4060,152.6999
4061,165.3982
4062,169.7275
4063,152.5835
4064,140.5699
4065,150.4609
4066,164.0948
4067,159.4355
4068,177.2029
4069,145.0543
4070,152.9009
4071,151.0540
4072,161.8595
4073,149.1844
4074,148.7325
4075,147.1461
4076,149.9152
4077,174.8860
4078,144.9327
4079,167.6595
4080,169.4278
4081,149.6793
4082,165.5975
4083,165.3113
4084,172.5557
4085,157.9596
4086,144.2802
4087,148.9053
4088,163.9306
4089,151.7036
4090,145.6438
4091,153.9849
4092,148.7315
4093,154.6953
4094,143.0149
4095,160.9777
4096,152.3849
4097,159.6589
4098,161.4845
4099,165.6801
4100,155.9904
4101,161.9080
4102,146.0600
4103,153.1606
4104,143.0762
4105,167.6624
4106,143.1780
4107,159.2730
4108,142.1490
4109,158.6565
4110,161.7131
4111,153.8049
4112,172.2287
4113,146.8710
4114,155.8388
4115,164.3988
4116,137.7564
4117,148.5998
4118,142.5537
4119,159.3050
4120,150.0983
4121,162.8502
4122,148.0179
4123,165.2079
4124,145.8330
4125,162.4158
4126,163.6925
4127,151.6880
4128,153.6592
4129,161.8074
4130,164.2112
4131,173.6873
4132,161.1833
4133,153.1269
4134,171.6466
4135,148.8552
4136,151.0197
4137,155.5567
4138,158.9483
4139,154.8729
4140,160.1615
4141,141.0973
4142,149.4734
4143,154.8739
4144,157.1226
4145,154.6785
4146,165.4280
4147,158.1660
4148,153.6536
4149,152.8031
4150,152.4200
4151,144.8311
4152,169.5801
4153,143.0752
4154,145.8814
4155,156.3372
4156,160.1614
4157,131.3982
4158,149.7410
4159,160.4364
4160,157.5683
4161,146.2660
4162,152.0257
4163,145.7491
4164,135.2414
4165,147.3857
4166,155.9697
4167,151.5832
4168,162.0679
4169,158.4045
4170,153.2644
4171,143.5880
4172,172.6611
4173,151.7371
4174,156.0015
4175,150.8462
4176,152.3296
4177,155.4274
4178,153.6322
4179,166.7833
4180,170.2968
4181,150.9796
4182,143.9060
4183,161.2450
4184,164.4142
4185,169.5562
4186,158.1691
4187,166.6139
4188,153.7588
4189,163.7647
4190,159.8145
4191,150.1471
4192,147.6115
4193,162.8477
4194,159.5439
4195,164.6660
4196,163.7597
4197,163.6643
4198,161.4508
4199,155.8465
4200,151.6205
4201,150.2486
4202,170.3485
4203,161.9115
4204,168.2357
4205,160.4560
4206,155.8912
4207,149.4581
4208,147.6692
4209,145.3945
4210,154.5686
4211,146.9495
4212,165.9345
4213,163.2267
4214,167.8503
4215,165.4397
4216,149.8940
4217,153.3783
4218,156.7554
4219,156.4085
4220,157.9446
4221,162.2949
4222,156.5105
4223,145.2966
4224,170.9604
4225,155.9250
4226,137.9528
4227,156.9206
4228,158.3123
4229,152.2898
4230,155.9822
4231,154.2651
4232,171.5023
4233,152.3595
4234,140.6538
4235,147.5766
4236,156.4209
4237,152.7042
4238,137.3891
4239,153.6280
4240,166.3643
4241,151.7382
4242,164.5686
4243,162.8302
4244,152.1837
4245,156.9771
4246,155.0589
4247,145.2493
4248,172.6973
4249,153.3398
4250,168.4712
4251,147.7631
4252,147.0994
4253,161.3540
4254,171.8267
4255,151.9672
4256,167.6029
4257,170.9087
4258,148.0166
4259,155.7879
4260,163.5420
4261,135.0524
4262,150.2200
4263,168.8934
4264,162.1644
4265,153.4546
4266,158.1319
4267,167.7578
4268,169.5926
4269,138.8581
4270,161.1896
4271,163.4368
4272,148.7460
4273,160.4018
4274,152.7678
4275,156.9845
4276,145.3042
4277,165.6292
4278,155.4851
4279,151.1896
4280,155.3925
4281,166.0230
4282,147.2535
4283,167.1555
4284,158.6444
4285,169.8299
4286,151.7395
4287,168.7209
4288,135.9658
4289,152.7373
4290,146.0695
4291,158.3415
4292,157.6246
4293,146.7851
4294,166.4311
4295,151.1717
4296,155.4500
4297,166.8315
4298,166.8599
4299,146.8966
4300,161.2028
4301,160.7289
4302,155.6802
4303,170.2874
4304,159.7850
4305,149.1411
4306,141.1839
4307,169.9060
4308,155.8101
4309,162.7254
4310,164.9108
4311,158.1520
4312,160.5085
4313,169.7357
4314,159.0635
4315,157.3059
4316,168.3471
4317,163.6577
4318,158.0640
4319,161.3556
4320,155.1692
4321,158.0787
4322,148.4237
4323,162.9168
4324,172.1064
4325,164.2908
4326,160.3892
4327,154.7352
4328,170.9845
4329,152.2487
4330,158.5040
4331,175.0916
4332,160.5226
4333,156.2487
4334,159.6242
4335,150.0712
4336,145.9702
4337,165.0300
4338,152.2619
4339,164.4011
4340,150.5146
4341,147.9755
4342,159.6660
4343,143.8133
4344,153.8380
4345,149.9248
4346,158.3709
4347,139.0264
4348,153.7736
4349,150.8701
4350,157.5676
4351,152.5811
4352,158.2798
4353,144.8252
4354,160.0608
4355,155.4685
4356,157.6706
4357,157.1922
4358,164.3424
4359,153.9298
4360,158.8180
4361,161.7514
4362,152.2334
4363,168.2927
4364,168.0020
4365,156.8557
4366,149.7883
4367,161.6960
4368,149.0353
4369,169.9526
4370,167.0228
4371,149.7998
4372,137.7256
4373,144.2232
4374,157.6048
4375,161.8547
4376,148.5957
4377,174.8999
4378,153.6538
4379,165.6468
4380,167.7793
4381,168.0658
4382,160.6396
4383,178.2110
4384,144.8335
4385,171.6581
4386,158.5125
4387,158.5976
4388,171.9814
4389,163.6709
4390,159.0375
4391,159.9425
4392,171.3631
4393,163.3365
4394,136.3554
4395,164.4076
4396,154.6116
4397,168.5482
4398,153.4421
4399,158.4927
4400,152.1437
4401,148.7808
4402,153.6936
4403,162.1407
4404,147.2538
4405,139.3835
4406,168.3885
4407,143.8969
4408,156.9074
4409,166.6981
4410,154.7690
4411,146.9631
4412,151.6661
4413,158.8116
4414,158.3611
4415,154.8705
4416,166.2086
4417,156.1978
4418,159.3668
4419,145.0567
4420,160.8231
4421,174.8837
4422,160.3686
4423,163.6562
4424,150.0986
4425,148.2996
4426,149.7756
4427,166.3994
4428,158.8416
4429,158.2466
4430,168.3844
4431,142.7200
4432,163.6660
4433,153.5631
4434,134.5263
4435,149.5550
4436,172.1583
4437,159.0231
4438,156.4803
4439,162.3449
4440,162.0846
4441,155.2941
4442,156.5266
4443,156.1126
4444,171.3436
4445,156.6460
4446,166.3575
4447,166.5130
4448,162.4984
4449,168.4820
4450,153.1660
4451,168.0163
4452,151.5642
4453,157.4181
4454,153.1028
4455,155.4277
4456,150.1583
4457,160.1573
4458,149.8791
4459,171.2536
4460,149.6501
4461,175.4505
4462,155.1105
4463,159.4858
4464,155.2097
4465,164.9559
4466,170.8956
4467,169.4941
4468,153.8962
4469,152.6275
4470,159.0434
4471,152.4374
4472,153.4563
4473,156.7477
4474,163.3040
4475,133.4604
4476,157.9796
4477,152.0728
4478,162.6312
4479,144.5669
4480,159.2761
4481,153.9792
4482,157.9695
4483,149.4271
4484,151.6406
4485,159.8405
4486,167.6791
4487,176.0948
4488,160.8125
4489,167.4147
4490,134.4242
4491,148.2408
4492,149.6522
4493,152.5171
4494,176.0904
4495,165.2312
4496,174.6307
4497,155.1693
4498,170.4392
4499,160.9671
4500,148.2912
4501,167.1002
4502,155.1022
4503,173.0536
4504,174.7946
4505,149.9779
4506,150.9212
4507,143.8919
4508,160.9121
4509,143.4582
4510,151.8389
4511,139.7045
4512,159.3821
4513,164.5537
4514,154.2488
4515,149.8449
4516,160.5664
4517,149.9401
4518,159.1808
4519,152.6593
4520,163.5092
4521,143.2836
4522,160.9954
4523,146.9931
4524,165.2175
4525,154.2350
4526,171.0460
4527,148.7379
4528,162.3703
4529,160.0401
4530,162.0116
4531,180.2133
4532,148.6738
4533,156.9118
4534,161.9671
4535,132.7090
4536,168.2056
4537,163.4513
4538,146.2281
4539,169.1817
4540,159.9104
4541,159.3605
4542,159.7977
4543,164.5205
4544,150.0044
4545,172.5609
4546,147.9336
4547,144.1914
4548,151.8555
4549,154.8139
4550,153.2970
4551,172.3556
4552,156.2944
4553,142.1941
4554,149.9503
4555,160.3637
4556,153.1234
4557,150.2707
4558,144.8968
4559,159.5194
4560,156.3570
4561,137.3366
4562,153.8669
4563,172.4481
4564,148.7093
4565,152.9859
4566,149.7564
4567,169.4067
4568,157.2404
4569,162.3464
4570,160.1630
4571,170.9897
4572,141.1877
4573,154.8934
4574,153.3935
4575,169.6227
4576,172.0923
4577,164.6265
4578,151.3038
4579,149.4270
4580,157.7688
4581,161.4853
4582,157.8849
4583,161.0153
4584,153.6670
4585,149.2039
4586,159.4015
4587,158.6214
4588,158.5337
4589,144.5152
4590,143.8767
4591,153.1256
4592,138.7776
4593,153.1801
4594,157.4714
4595,141.9793
4596,170.3340
4597,164.1714
4598,151.2578
4599,152.8031
4600,160.9832
4601,148.1582
4602,158.1836
4603,170.6303
4604,147.2230
4605,163.1687
4606,161.5216
4607,152.3727
4608,147.1954
4609,156.7658
4610,160.9400
4611,174.1426
4612,170.9601
4613,149.9808
4614,166.5227
4615,152.7390
4616,162.2259
4617,157.7485
4618,153.7245
4619,153.2196
4620,138.0188
4621,160.8265
4622,163.6160
4623,145.1797
4624,155.3825
4625,144.4551
4626,173.0876
4627,158.1999
4628,156.2594
4629,152.4113
4630,172.0393
4631,146.5391
4632,156.5209
4633,151.3409
4634,175.4435
4635,172.8597
4636,167.5700
4637,155.5415
4638,168.5704
4639,148.1414
4640,148.2925
4641,170.0860
4642,143.9431
4643,164.5425
4644,152.4557
4645,164.5540
4646,159.4170
4647,154.0718
4648,153.6659
4649,156.1583
4650,159.8454
4651,148.2174
4652,154.9476
4653,138.5420
4654,158.3247
4655,153.2964
4656,159.9152
4657,167.9716
4658,164.2053
4659,145.2282
4660,163.7448
4661,153.6435
4662,173.7981
4663,137.6995
4664,154.0735
4665,162.9219
4666,157.2404
4667,153.3371
4668,148.8827
4669,152.2550
4670,148.3135
4671,157.5303
4672,150.3044
4673,163.9101
4674,154.7099
4675,150.3440
4676,144.3320
4677,164.6429
4678,144.1629
4679,148.4123
4680,168.7259
4681,146.9686
4682,149.3228
4683,170.3527
4684,158.9848
4685,143.0748
4686,165.3084
4687,159.1490
4688,149.8925
4689,160.9900
4690,154.4120
4691,161.8616
4692,151.1691
4693,142.5140
4694,162.1039
4695,167.0419
4696,156.3231
4697,151.8565
4698,162.1764
4699,158.6323
4700,165.0248
4701,138.1668
4702,163.5349
4703,146.9781
4704,147.5429
4705,165.3144
4706,151.8732
4707,146.6045
4708,143.9350
4709,154.9102
4710,165.8201
4711,166.7228
4712,143.8606
4713,146.5248
4714,140.4463
4715,154.4172
4716,179.0242
4717,150.1715
4718,159.7452
4719,153.6764
4720,161.0471
4721,159.0345
4722,144.0692
4723,157.4236
4724,148.9304
4725,141.5586
4726,156.2828
4727,155.5819
4728,148.0062
4729,159.5890
4730,153.7300
4731,163.7742
4732,151.3938
4733,150.3947
4734,152.1630
4735,166.8512
4736,154.7336
4737,153.8820
4738,142.4563
4739,155.6709
4740,160.4608
4741,157.9026
4742,171.9913
4743,166.2071
4744,163.9821
4745,169.5824
4746,154.6282
4747,145.9908
4748,160.0463
4749,150.2976
4750,158.5007
4751,161.4892
4752,151.5266
4753,159.7730
4754,159.8412
4755,163.5132
4756,169.3764
4757,158.3713
4758,151.7717
4759,144.3032
4760,165.0291
4761,153.4327
4762,144.9077
4763,161.2497
4764,156.5166
4765,154.6881
4766,169.6572
4767,156.2236
4768,175.0716
4769,160.7102
4770,153.3122
4771,147.3895
4772,161.9174
4773,149.4184
4774,152.8357
4775,159.0154
4776,169.8599
4777,164.3478
4778,136.9537
4779,144.7442
4780,147.5702
4781,147.7313
4782,153.8062
4783,159.6030
4784,153.7586
4785,154.1221
4786,170.1768
4787,157.8558
4788,169.7088
4789,158.7067
4790,160.7451
4791,148.6891
4792,140.4723
4793,178.1102
4794,157.0464
4795,161.9138
4796,151.7234
4797,158.5710
4798,151.7922
4799,155.6772
4800,158.8704
4801,159.5285
4802,141.2739
4803,162.5441
4804,157.1882
4805,160.7129
4806,160.8665
4807,160.1330
4808,149.9699
4809,164.9050
4810,172.7258
4811,160.7308
4812,155.1775
4813,158.5279
4814,143.3052
4815,171.9609
4816,148.5316
4817,147.8253
4818,137.7755
4819,139.0017
4820,151.3461
4821,145.6238
4822,166.2076
4823,157.5636
4824,143.1490
4825,139.3704
4826,151.0002
4827,168.8286
4828,154.9250
4829,152.7826
4830,164.4632
4831,152.6371
4832,148.3567
4833,155.2113
4834,162.8655
4835,155.3177
4836,154.3642
4837,150.8510
4838,164.4285
4839,161.1004
4840,164.0708
4841,150.2978
4842,161.7808
4843,146.7134
4844,147.4116
4845,158.7517
4846,138.5865
4847,153.7618
4848,151.0309
4849,146.6540
4850,150.8131
4851,151.7389
4852,147.8794
4853,158.3125
4854,164.5950
4855,140.8184
4856,165.4431
4857,159.8493
4858,162.1684
4859,141.9800
4860,165.0023
4861,155.7133
4862,170.5947
4863,162.7003
4864,159.3280
4865,149.0968
4866,165.1428
4867,151.3584
4868,145.8871
4869,158.3507
4870,177.3942
4871,156.3307
4872,156.3451
4873,164.2608
4874,158.8226
4875,154.9329
4876,170.9988
4877,162.4270
4878,175.8504
4879,152.6333
4880,143.2364
4881,162.3538
4882,146.6103
4883,156.5242
4884,149.9737
4885,147.2610
4886,154.3715
4887,154.6503
4888,149.8204
4889,154.2686
4890,155.9658
4891,162.3805
4892,170.7283
4893,146.7692
4894,152.5932
4895,150.4946
4896,152.7049
4897,167.3556
4898,142.0915
4899,157.6281
4900,171.0532
4901,156.4798
4902,139.9824
4903,156.0687
4904,154.2504
4905,158.3527
4906,170.1609
4907,168.1829
4908,156.2341
4909,165.2248
4910,148.5091
4911,152.3452
4912,141.4510
4913,149.0295
4914,158.0030
4915,144.2749
4916,161.3470
4917,155.0597
4918,139.9692
4919,146.0266
4920,168.2979
4921,157.1326
4922,159.4228
4923,154.7907
4924,144.5159
4925,157.3658
4926,155.7811
4927,153.1144
4928,163.3918
4929,139.1083
4930,156.0655
4931,165.6925
4932,164.4244
4933,172.8966
4934,159.5646
4935,149.4846
4936,158.5710
4937,167.1099
4938,146.3893
4939,159.3794
4940,157.4709
4941,158.8511
4942,164.3225
4943,167.2938
4944,149.6121
4945,163.2287
4946,163.5161
4947,153.8595
4948,151.1871
4949,168.5444
4950,158.2343
4951,159.7730
4952,144.6880
4953,165.8943
4954,155.3696
4955,161.7991
4956,152.8159
4957,153.1884
4958,150.0606
4959,161.6429
4960,157.6768
4961,153.4291
4962,156.2470
4963,157.3155
4964,153.3022
4965,164.1860
4966,159.0151
4967,158.6124
4968,153.7396
4969,163.0417
4970,154.3875
4971,143.7233
4972,168.4867
4973,149.2207
4974,159.7287
4975,175.4338
4976,162.1757
4977,171.0473
4978,164.6790
4979,155.8313
4980,167.7191
4981,160.0434
4982,170.4771
4983,152.5410
4984,148.4163
4985,160.6371
4986,161.5498
4987,150.6782
4988,150.3651
4989,162.5561
4990,148.1169
4991,155.3188
4992,163.6905
4993,168.4397
4994,170.3814
4995,169.7860
4996,164.7770
4997,158.0109
4998,159.8234
4999,152.0219
5000,173.2123
5001,151.0237
5002,149.1382
5003,167.6406
5004,153.1053
5005,157.3639
5006,170.4948
5007,161.2715
5008,143.7657
5009,162.3613
5010,164.9109
5011,158.1184
5012,159.5703
5013,158.3912
5014,170.5530
5015,166.7259
5016,155.8341
5017,150.1494
5018,155.2623
5019,151.2515
5020,131.2415
5021,152.0086
5022,160.5694
5023,149.8360
5024,151.6299
5025,158.5621
5026,163.4362
5027,146.1239
5028,164.8599
5029,144.2960
5030,169.7717
5031,149.8286
5032,157.7222
5033,166.5015
5034,151.6725
5035,144.5189
5036,159.4553
5037,161.9235
5038,148.4130
5039,159.1535
5040,164.6628
5041,161.6138
5042,164.6858
5043,165.1557
5044,170.8576
5045,139.4405
5046,153.0319
5047,154.5483
5048,151.7475
5049,146.2785
5050,167.9352
5051,145.4709
5052,159.9363
5053,151.9474
5054,170.4283
5055,155.2540
5056,153.7348
5057,158.9019
5058,155.1510
5059,147.3727
5060,137.7309
5061,154.2304
5062,141.4816
5063,157.1879
5064,145.6564
5065,148.9993
5066,149.6092
5067,166.4383
5068,155.8940
5069,175.1513
5070,159.6103
5071,162.1344
5072,148.9768
5073,154.6369
5074,162.0948
5075,155.6355
5076,168.4921
5077,157.7217
5078,149.0422
5079,159.0253
5080,167.5868
5081,173.7684
5082,156.5308
5083,154.8288
5084,156.1907
5085,160.7630
5086,145.9964
5087,148.4105
5088,155.4311
5089,155.7514
5090,159.4892
5091,153.7659
5092,166.9936
5093,154.9815
5094,168.1240
5095,154.9712
5096,170.6774
5097,144.1542
5098,166.4481
5099,145.6259
5100,164.1116
5101,138.2869
5102,148.6076
5103,157.1948
5104,155.4956
5105,154.8055
5106,165.2959
5107,167.3954
5108,162.0848
5109,166.2630
5110,161.5684
5111,155.7295
5112,149.8913
5113,158.6570
5114,166.2606
5115,152.5559
5116,156.7602
5117,154.9859
5118,161.9158
5119,146.4667
5120,155.4605
5121,156.0286
5122,140.7621
5123,168.1746
5124,158.7582
5125,156.4821
5126,157.7594
5127,148.1888
5128,178.5425
5129,148.6604
5130,152.0639
5131,155.0107
5132,165.4591
5133,160.8809
5134,136.3915
5135,131.6620
5136,158.5764
5137,152.3150
5138,161.7317
5139,162.6628
5140,167.5998
5141,155.7585
5142,159.1451
5143,157.0091
5144,156.7275
5145,157.4293
5146,153.0423
5147,142.3967
5148,163.8300
5149,168.5895
5150,155.9870
5151,153.4053
5152,149.6362
5153,155.4852
5154,146.1856
5155,160.9214
5156,159.1284
5157,139.0699
5158,167.1449
5159,152.6559
5160,153.3704
5161,146.7979
5162,144.8875
5163,151.6344
5164,157.1513
5165,163.4257
5166,155.5342
5167,160.1042
5168,149.8280
5169,152.8110
5170,155.5992
5171,139.1512
5172,161.4191
5173,152.6910
5174,148.0594
5175,147.8543
5176,171.6008
5177,150.2153
5178,167.9882
5179,146.2814
5180,164.0338
5181,159.5899
5182,161.1538
5183,141.4115
5184,163.7530
5185,146.3990
5186,162.4348
5187,153.2275
5188,152.5349
5189,148.5749
5190,147.7564
5191,165.2921
5192,172.7999
5193,140.2189
5194,160.8863
5195,169.6106
5196,159.2579
5197,154.6620
5198,171.7480
5199,142.5872
5200,161.0541
5201,172.6063
5202,154.2576
5203,147.6017
5204,152.4581
5205,156.9336
5206,150.9362
5207,156.1163
5208,174.6959
5209,152.7027
5210,149.2898
5211,157.9770
5212,146.0190
5213,164.2919
5214,151.2017
5215,159.1877
5216,165.4624
5217,166.6749
5218,162.6945
5219,152.4558
5220,154.9813
5221,136.3641
5222,160.3091
5223,170.3071
5224,143.7231
5225,154.1022
5226,163.9035
5227,176.4710
5228,165.1285
5229,168.3582
5230,156.6423
5231,156.2243
5232,154.6648
5233,158.0812
5234,172.3689
5235,166.4966
5236,172.7798
5237,158.6828
5238,160.1822
5239,176.9731
5240,161.5126
5241,161.7185
5242,150.8521
5243,168.9389
5244,157.0104
5245,168.3727
5246,142.2486
5247,154.3741
5248,162.7945
5249,172.5371
5250,153.3358
5251,153.6152
5252,155.7506
5253,156.6125
5254,155.0095
5255,153.3968
5256,165.9584
5257,147.8311
5258,164.7736
5259,162.9094
5260,167.1081
5261,154.9974
5262,147.7251
5263,149.4644
5264,161.1581
5265,162.5628
5266,162.4442
5267,149.8322
5268,163.8266
5269,167.0935
5270,158.5282
5271,155.3210
5272,171.4205
5273,150.9757
5274,163.4554
5275,155.0241
5276,147.6452
5277,157.9073
5278,161.0027
5279,165.7971
5280,159.7459
5281,163.2416
5282,160.8357
5283,171.1038
5284,158.5518
5285,140.4918
5286,159.7219
5287,159.0463
5288,153.5900
5289,153.9141
5290,168.3100
5291,137.9653
5292,168.5103
5293,150.7647
5294,152.0208
5295,155.7010
5296,149.8200
5297,162.4752
5298,159.9726
5299,137.3635
5300,138.6699
5301,161.4354
5302,162.1388
5303,146.6715
5304,154.5337
5305,156.7745
5306,159.5980
5307,167.8865
5308,155.5816
5309,156.3293
5310,157.0100
5311,163.4047
5312,152.7243
5313,164.5201
5314,158.6563
5315,156.1877
5316,156.1775
5317,171.8051
5318,156.4035
5319,151.5356
5320,171.8949
5321,163.0625
5322,156.1194
5323,153.7637
5324,160.2241
5325,162.0659
5326,155.4008
5327,153.5042
5328,164.6429
5329,163.8970
5330,163.8785
5331,155.7995
5332,161.2957
5333,148.8522
5334,169.0825
5335,156.4475
5336,141.5085
5337,156.7917
5338,154.8809
5339,156.0871
5340,158.8194
5341,156.8735
5342,157.7604
5343,154.9515
5344,171.4329
5345,173.2058
5346,161.6669
5347,152.8479
5348,159.0662
5349,162.6679
5350,155.9860
5351,155.6324
5352,149.9315
5353,146.8688
5354,137.2859
5355,150.6441
5356,168.8181
5357,146.2021
5358,168.2791
